z_daughter,a_daughter,element_daughter,z_parent,a_parent,element_parent,daughter_level_idx,independent_thermal_fy,unc_it,independent_fast_fy,unc_if,independent_14mev_fy,unc_i14,independent_spontaneous_fy,unc_isf,Extraction_date
33,77,As,92,238,U,0,,,0.0000000026498,0.0000000010463,0.000000022723,0.0000000084303,9.12014e-12,5.83689e-12,2026-02-19
33,78,As,92,238,U,0,,,0.00000008017,0.000000031122,0.00000037784,0.0000001415,5.51009e-10,3.52646e-10,2026-02-19
33,79,As,92,238,U,0,,,0.0000017456,0.00000067906,0.0000087349,0.0000033436,2.42004e-08,1.54882e-08,2026-02-19
33,80,As,92,238,U,0,,,0.000018688,0.0000070919,0.000094713,0.000034784,3.23005e-07,2.06723e-07,2026-02-19
33,81,As,92,238,U,0,,,0.00015511,0.000053082,0.00073906,0.00023974,6.6101e-06,4.23047e-06,2026-02-19
33,82,As,92,238,U,0,,,0.00013307,0.000037995,0.00032661,0.00008565,2.51204e-05,1.60771e-05,2026-02-19
33,82,As,92,238,U,1,,,0.00046366,0.00013239,0.0018479,0.00048459,2.51204e-05,1.60771e-05,2026-02-19
33,83,As,92,238,U,0,,,0.0018736,0.00036195,0.0046137,0.00064145,0.000180463,0.000115496,2026-02-19
33,84,As,92,238,U,-2,,,0.0015399,0.00029506,0.0035348,0.0006286,,,2024-11-18
33,84,As,92,238,U,0,,,0.0015399,0.00029506,0.0035348,0.0006286,0.000271474,0.000173744,2026-02-19
33,84,As,92,238,U,1,,,,,,,0.000271474,0.000173744,2026-02-19
33,85,As,92,238,U,0,,,0.0039093,0.00077301,0.0038069,0.00094663,0.000298335,0.000190934,2026-02-19
33,86,As,92,238,U,0,,,0.0018811,0.00053532,0.0018937,0.00062212,0.00123288,0.000789043,2026-02-19
33,87,As,92,238,U,0,,,0.00077309,0.00025384,0.00048802,0.00016514,0.000457307,0.000292677,2026-02-19
33,88,As,92,238,U,0,,,0.00015238,0.000053574,0.000063853,0.000022017,4.14907e-05,2.6554e-05,2026-02-19
33,89,As,92,238,U,0,,,0.000023747,0.0000084726,0.0000064063,0.0000023134,6.33861e-06,4.05671e-06,2026-02-19
33,90,As,92,238,U,0,,,0.0000014371,0.00000052719,0.00000032875,0.00000011322,1.21128e-07,7.75216e-08,2026-02-19
33,91,As,92,238,U,0,,,0.000000083488,0.00000003039,0.000000010572,0.0000000038781,1.44341e-08,9.23782e-09,2026-02-19
33,92,As,92,238,U,0,,,0.0000000016387,0.0000000005937,0.00000000012927,0.00000000004674,7.76527e-10,4.96977e-10,2026-02-19
33,93,As,92,238,U,0,,,,,,,2.58372e-13,1.65358e-13,2026-02-19
33,94,As,92,238,U,0,,,,,,,1.40721e-14,9.00615e-15,2026-02-19
34,72,Se,92,238,U,0,,,,,,,0,0,2026-02-19
34,73,Se,92,238,U,0,,,,,,,0,0,2026-02-19
34,73,Se,92,238,U,1,,,,,,,0,0,2026-02-19
34,74,Se,92,238,U,0,,,,,,,0,0,2026-02-19
34,75,Se,92,238,U,0,,,,,,,0,0,2026-02-19
34,76,Se,92,238,U,0,,,0,0,0,0,0,0,2026-02-19
34,77,Se,92,238,U,0,,,0,0,0.00000000000018541,0.000000000000068789,0,0,2026-02-19
34,77,Se,92,238,U,1,,,,,0.0000000000022256,0.00000000000082573,0,0,2026-02-19
34,78,Se,92,238,U,0,,,0.000000000041098,0.000000000015964,0.00000000018027,0.000000000067547,8.96014e-14,5.73449e-14,2026-02-19
34,79,Se,92,238,U,0,,,0.0000000021854,0.00000000085505,0.000000010997,0.0000000042306,1.48002e-11,9.47215e-12,2026-02-19
34,79,Se,92,238,U,1,,,0.00000000029098,0.00000000011385,0.00000000091611,0.00000000035243,2.21004e-12,1.41442e-12,2026-02-19
34,80,Se,92,238,U,0,,,0.00000011801,0.000000046069,0.00000061208,0.00000023079,9.09014e-10,5.81769e-10,2026-02-19
34,81,Se,92,238,U,0,,,0.00000030991,0.00000012004,0.0000010595,0.00000038732,1.00002e-08,6.4001e-09,2026-02-19
34,81,Se,92,238,U,1,,,0.0000023276,0.00000090156,0.000012717,0.0000046493,6.72011e-08,4.30087e-08,2026-02-19
34,82,Se,92,238,U,0,,,0.000041242,0.000015546,0.00017459,0.000060857,2.35004e-06,1.50402e-06,2026-02-19
34,83,Se,92,238,U,0,,,0.00025386,0.000091564,0.00080194,0.0002713,2.42704e-05,1.5533e-05,2026-02-19
34,83,Se,92,238,U,1,,,0.000051113,0.000018436,0.00010074,0.00003408,5.69009e-06,3.64166e-06,2026-02-19
34,84,Se,92,238,U,0,,,0.001655,0.00050334,0.004626,0.0012059,0.000303355,0.000194147,2026-02-19
34,85,Se,92,238,U,0,,,0.004216,0.00090712,0.0060552,0.0010321,0.000260954,0.000167011,2026-02-19
34,85,Se,92,238,U,1,,,,,,,0.000260954,0.000167011,2026-02-19
34,86,Se,92,238,U,0,,,0.0078683,0.00096902,0.013307,0.0015403,0.00664993,0.00299247,2026-02-19
34,87,Se,92,238,U,0,,,0.0084335,0.0015039,0.0099704,0.0016664,0.00883373,0.00565359,2026-02-19
34,88,Se,92,238,U,0,,,0.0069515,0.001625,0.0055291,0.0012728,0.00301723,0.00193103,2026-02-19
34,89,Se,92,238,U,0,,,0.0028884,0.00092775,0.0014721,0.00046739,0.0018717,0.00119789,2026-02-19
34,90,Se,92,238,U,0,,,0.00073901,0.00026534,0.00031762,0.00010614,0.000904613,0.000578952,2026-02-19
34,91,Se,92,238,U,0,,,0.00011992,0.000043541,0.000029797,0.00001089,9.1557e-05,5.85965e-05,2026-02-19
34,92,Se,92,238,U,0,,,0.00001095,0.0000039663,0.000001825,0.00000065969,5.79932e-06,3.71156e-06,2026-02-19
34,93,Se,92,238,U,0,,,0.00000053441,0.00000019803,0.000000051699,0.000000018755,8.18715e-08,5.23977e-08,2026-02-19
34,94,Se,92,238,U,0,,,0.000000019675,0.0000000071424,0.0000000014074,0.00000000052138,5.25007e-09,3.36004e-09,2026-02-19
34,95,Se,92,238,U,0,,,,,,,1.15882e-12,7.41648e-13,2026-02-19
34,96,Se,92,238,U,0,,,,,,,3.32005e-13,2.12483e-13,2026-02-19
34,97,Se,92,238,U,0,,,,,,,9.74951e-15,6.23969e-15,2026-02-19
35,75,Br,92,238,U,0,,,,,,,0,0,2026-02-19
35,77,Br,92,238,U,0,,,,,,,0,0,2026-02-19
35,77,Br,92,238,U,1,,,,,,,0,0,2026-02-19
35,78,Br,92,238,U,0,,,,,,,0,0,2026-02-19
35,79,Br,92,238,U,0,,,0,0,0,0,0,0,2026-02-19
35,79,Br,92,238,U,1,,,,,,,0,0,2026-02-19
35,80,Br,92,238,U,0,,,0.0000000000043233,0.0000000000016881,0.000000000015431,0.0000000000058194,1.02002e-14,6.5281e-15,2026-02-19
35,80,Br,92,238,U,1,,,,,,,3.05005e-14,1.95203e-14,2026-02-19
35,80,Br,92,238,U,2,,,0.000000000015064,0.0000000000058818,0.000000000087308,0.000000000032925,,,2024-11-18
35,81,Br,92,238,U,0,,,0.0000000020039,0.00000000077757,0.000000011384,0.0000000041687,1.57002e-11,1.00482e-11,2026-02-19
35,82,Br,92,238,U,0,,,0.000000065127,0.000000024866,0.00000035666,0.00000012599,1.53002e-09,9.79216e-10,2026-02-19
35,82,Br,92,238,U,1,,,0.000000023893,0.0000000091226,0.000000078981,0.0000000279,6.5701e-10,4.20487e-10,2026-02-19
35,83,Br,92,238,U,0,,,0.0000029232,0.000001105,0.000010623,0.0000038445,1.19002e-07,7.61612e-08,2026-02-19
35,84,Br,92,238,U,0,,,0.000021862,0.000008062,0.00007831,0.000027789,1.81003e-06,1.15842e-06,2026-02-19
35,84,Br,92,238,U,1,,,0.000021862,0.000008062,0.00007831,0.000027789,3.21005e-06,2.05443e-06,2026-02-19
35,85,Br,92,238,U,0,,,0.00045677,0.00016108,0.00077235,0.00027571,3.21505e-05,2.05763e-05,2026-02-19
35,86,Br,92,238,U,0,,,0.0018694,0.00061089,0.0031023,0.0011634,0.000725001,0.000464001,2026-02-19
35,86,Br,92,238,U,1,,,,,,,0.000725001,0.000464001,2026-02-19
35,87,Br,92,238,U,0,,,0.0065804,0.0014855,0.0073578,0.0017008,0.00589641,0.0037737,2026-02-19
35,88,Br,92,238,U,0,,,0.011795,0.0018737,0.011764,0.0018136,0.00631074,0.00201944,2026-02-19
35,89,Br,92,238,U,0,,,0.018368,0.0025927,0.018011,0.0025186,0.0128998,0.00412795,2026-02-19
35,90,Br,92,238,U,0,,,0.011233,0.002736,0.010607,0.0022513,0.0223598,0.00715515,2026-02-19
35,91,Br,92,238,U,0,,,0.0073912,0.0022712,0.0041559,0.0011963,0.00882637,0.00282444,2026-02-19
35,92,Br,92,238,U,0,,,0.0018736,0.00066398,0.00067153,0.00023084,0.0022415,0.00143456,2026-02-19
35,93,Br,92,238,U,0,,,0.00041888,0.00015481,0.000092068,0.000033129,0.000347644,0.000222492,2026-02-19
35,94,Br,92,238,U,0,,,0.000042949,0.000015589,0.0000072315,0.000002677,3.66906e-05,2.3482e-05,2026-02-19
35,95,Br,92,238,U,0,,,0.0000032769,0.0000011867,0.00000033811,0.00000011875,2.45813e-07,1.5732e-07,2026-02-19
35,96,Br,92,238,U,0,,,0.00000013831,0.000000052648,0.0000000076599,0.0000000033509,4.73007e-08,3.02725e-08,2026-02-19
35,97,Br,92,238,U,0,,,0.0000000044073,0.0000000015857,0.00000000020519,0.000000000071634,2.06809e-09,1.32358e-09,2026-02-19
35,98,Br,92,238,U,0,,,,,,,1.33484e-12,8.54298e-13,2026-02-19
35,99,Br,92,238,U,0,,,,,,,4.53796e-14,2.90429e-14,2026-02-19
35,100,Br,92,238,U,0,,,,,,,2.6804e-16,1.71546e-16,2026-02-19
36,77,Kr,92,238,U,0,,,,,,,0,0,2026-02-19
36,78,Kr,92,238,U,0,,,,,,,0,0,2026-02-19
36,79,Kr,92,238,U,0,,,,,,,0,0,2026-02-19
36,79,Kr,92,238,U,1,,,,,,,0,0,2026-02-19
36,80,Kr,92,238,U,0,,,0,0,0,0,0,0,2026-02-19
36,81,Kr,92,238,U,0,,,,,,,0,0,2026-02-19
36,81,Kr,92,238,U,1,,,,,,,0,0,2026-02-19
36,82,Kr,92,238,U,0,,,0.000000000011405,0.0000000000043546,0.000000000064697,0.000000000022855,5.93009e-14,3.79526e-14,2026-02-19
36,83,Kr,92,238,U,0,,,0.00000000091239,0.00000000034502,0.0000000043627,0.000000001579,1.20002e-11,7.68012e-12,2026-02-19
36,83,Kr,92,238,U,1,,,,,,,2.80004e-12,1.79203e-12,2026-02-19
36,83,Kr,92,238,U,2,,,0.00000000018371,0.000000000069468,0.00000000054805,0.00000000019836,,,2024-11-18
36,84,Kr,92,238,U,0,,,0.00000007502,0.000000027743,0.00000035333,0.00000012507,2.91005e-09,1.86243e-09,2026-02-19
36,85,Kr,92,238,U,0,,,0.0000018473,0.00000066376,0.0000047434,0.0000017041,6.5701e-08,4.20487e-08,2026-02-19
36,85,Kr,92,238,U,1,,,0.00000037194,0.00000013365,0.00000059587,0.00000021407,1.54002e-08,9.85616e-09,2026-02-19
36,86,Kr,92,238,U,0,,,0.000039475,0.000014155,0.00010995,0.000041385,1.52102e-05,9.73455e-06,2026-02-19
36,87,Kr,92,238,U,0,,,0.00036266,0.00012758,0.00070749,0.00025476,0.000241184,0.000154358,2026-02-19
36,88,Kr,92,238,U,0,,,0.0024729,0.00080474,0.0032261,0.0011385,0.0149132,0.00477221,2026-02-19
36,89,Kr,92,238,U,0,,,0.0090442,0.0023174,0.0079361,0.0024501,0.0211009,0.0067523,2026-02-19
36,90,Kr,92,238,U,0,,,0.019172,0.0029102,0.019031,0.0026775,0.0334383,0.0107003,2026-02-19
36,91,Kr,92,238,U,0,,,0.027163,0.0034624,0.025123,0.0031414,0.0422289,0.0135133,2026-02-19
36,92,Kr,92,238,U,0,,,0.024186,0.0038583,0.021764,0.0033368,0.0355586,0.0113787,2026-02-19
36,93,Kr,92,238,U,0,,,0.01338,0.0037669,0.0080273,0.00207,0.0198099,0.00633916,2026-02-19
36,94,Kr,92,238,U,0,,,0.0056996,0.001936,0.0024726,0.00080576,0.00808045,0.00517149,2026-02-19
36,95,Kr,92,238,U,0,,,0.0012062,0.00043375,0.00030721,0.00010572,0.00155922,0.0009979,2026-02-19
36,96,Kr,92,238,U,0,,,0.00022132,0.000084229,0.000030746,0.000013411,0.000187473,0.000119983,2026-02-19
36,97,Kr,92,238,U,0,,,0.000019276,0.0000069352,0.0000022905,0.00000079948,1.31181e-05,8.39561e-06,2026-02-19
36,98,Kr,92,238,U,0,,,0.0000013433,0.00000049205,0.00000010441,0.000000043442,4.98007e-07,3.18724e-07,2026-02-19
36,99,Kr,92,238,U,0,,,0.000000049201,0.00000001773,0.0000000026687,0.00000000096386,1.43796e-08,9.20297e-09,2026-02-19
36,100,Kr,92,238,U,0,,,0.0000000013479,0.00000000050005,0.000000000046186,0.000000000018183,1.00001e-10,6.40008e-11,2026-02-19
36,101,Kr,92,238,U,0,,,,,,,1.82357e-13,1.16709e-13,2026-02-19
36,102,Kr,92,238,U,0,,,,,,,1.23209e-14,7.8854e-15,2026-02-19
37,79,Rb,92,238,U,0,,,,,,,0,0,2026-02-19
37,81,Rb,92,238,U,0,,,,,,,0,0,2026-02-19
37,83,Rb,92,238,U,0,,,,,,,0,0,2026-02-19
37,84,Rb,92,238,U,0,,,0.0000000000010226,0.00000000000037819,0.000000000004362,0.000000000001544,2.50004e-14,1.60003e-14,2026-02-19
37,84,Rb,92,238,U,2,,,0.0000000000021454,0.00000000000079341,0.00000000001526,0.0000000000054014,,,2024-11-18
37,85,Rb,92,238,U,0,,,0.00000000044022,0.00000000015819,0.0000000014803,0.0000000005317,3.22005e-12,2.06083e-12,2026-02-19
37,86,Rb,92,238,U,0,,,0.0000000073311,0.0000000026335,0.000000020973,0.0000000078516,1.37502e-09,8.80014e-10,2026-02-19
37,86,Rb,92,238,U,1,,,,,,,1.37502e-09,8.80014e-10,2026-02-19
37,86,Rb,92,238,U,2,,,0.00000001538,0.0000000055247,0.000000073373,0.000000027468,,,2024-11-18
37,87,Rb,92,238,U,0,,,0.00000094396,0.000000337,0.0000029978,0.0000010599,1.93003e-07,1.23522e-07,2026-02-19
37,88,Rb,92,238,U,0,,,0.000017513,0.0000062451,0.000043786,0.000015225,3.17005e-06,2.02883e-06,2026-02-19
37,89,Rb,92,238,U,0,,,0.00026848,0.000095198,0.00054283,0.00019985,8.65214e-05,5.53737e-05,2026-02-19
37,90,Rb,92,238,U,-2,,,0.0012612,0.00044523,0.0023842,0.00085971,,,2024-11-18
37,90,Rb,92,238,U,0,,,0.00012397,0.000043765,0.00014733,0.000053127,0.000335965,0.000215018,2026-02-19
37,90,Rb,92,238,U,1,,,,,,,0.00142954,0.000914907,2026-02-19
37,91,Rb,92,238,U,0,,,0.0076821,0.0022945,0.0073726,0.002787,0.00765082,0.00489653,2026-02-19
37,92,Rb,92,238,U,0,,,0.016361,0.0036832,0.013444,0.0033821,0.0199007,0.00636823,2026-02-19
37,93,Rb,92,238,U,0,,,0.03244,0.0043799,0.028442,0.0035306,0.0336442,0.0107661,2026-02-19
37,94,Rb,92,238,U,0,,,0.027942,0.0045602,0.029079,0.0047403,0.0433551,0.0138736,2026-02-19
37,95,Rb,92,238,U,0,,,0.020825,0.0046199,0.015768,0.0033009,0.0284893,0.00911659,2026-02-19
37,96,Rb,92,238,U,-2,,,0.0047235,0.001618,0.0018486,0.00067935,,,2024-11-18
37,96,Rb,92,238,U,0,,,0.0047235,0.001618,0.0018486,0.00067935,0.0131129,0.00419614,2026-02-19
37,97,Rb,92,238,U,0,,,0.0034263,0.0012042,0.0010641,0.00035194,0.00363305,0.00232515,2026-02-19
37,98,Rb,92,238,U,0,,,0.00031972,0.00011686,0.00006363,0.00002624,0.000595559,0.000381158,2026-02-19
37,98,Rb,92,238,U,5,,,0.00031972,0.00011686,0.00006363,0.00002624,,,2024-11-18
37,99,Rb,92,238,U,0,,,0.00010106,0.000036417,0.000014226,0.0000051331,6.1059e-05,3.90778e-05,2026-02-19
37,100,Rb,92,238,U,0,,,0.000007601,0.0000028199,0.0000006891,0.00000027128,2.54004e-06,1.62563e-06,2026-02-19
37,101,Rb,92,238,U,0,,,0.0000004366,0.00000016023,0.000000028198,0.000000010038,3.86822e-08,2.47566e-08,2026-02-19
37,102,Rb,92,238,U,0,,,0.000000011445,0.0000000047574,0.00000000039548,0.00000000014376,2.2198e-09,1.42067e-09,2026-02-19
37,103,Rb,92,238,U,0,,,,,,,3.86971e-13,2.47661e-13,2026-02-19
37,104,Rb,92,238,U,0,,,,,,,2.2703e-14,1.45299e-14,2026-02-19
37,105,Rb,92,238,U,0,,,,,,,1.25424e-15,8.02713e-16,2026-02-19
38,83,Sr,92,238,U,0,,,,,,,0,0,2026-02-19
38,84,Sr,92,238,U,0,,,,,,,0,0,2026-02-19
38,85,Sr,92,238,U,0,,,,,,,0,0,2026-02-19
38,85,Sr,92,238,U,1,,,,,,,0,0,2026-02-19
38,86,Sr,92,238,U,0,,,0,0,0.0000000000046154,0.0000000000017279,1.37002e-14,8.76814e-15,2026-02-19
38,87,Sr,92,238,U,0,,,0.00000000007614,0.000000000027184,0.00000000040931,0.00000000014469,3.62006e-12,2.31684e-12,2026-02-19
38,87,Sr,92,238,U,1,,,0.000000000015331,0.0000000000054733,0.000000000051417,0.000000000018176,8.50013e-13,5.44009e-13,2026-02-19
38,88,Sr,92,238,U,0,,,0.0000000078478,0.0000000028004,0.000000032796,0.000000011384,3.37005e-10,2.15683e-10,2026-02-19
38,89,Sr,92,238,U,0,,,0.00000035016,0.00000012519,0.0000013019,0.00000047056,4.14007e-08,2.64964e-08,2026-02-19
38,90,Sr,92,238,U,0,,,0.0000077781,0.0000028529,0.000028847,0.0000099475,3.70006e-06,2.36804e-06,2026-02-19
38,91,Sr,92,238,U,0,,,0.00011183,0.000040583,0.00028496,0.00010564,6.70811e-05,4.29319e-05,2026-02-19
38,92,Sr,92,238,U,0,,,0.00097494,0.00034444,0.0019596,0.00074575,0.000664711,0.000425415,2026-02-19
38,93,Sr,92,238,U,0,,,0.0049604,0.0016498,0.0065239,0.0025491,0.00395422,0.0025307,2026-02-19
38,94,Sr,92,238,U,0,,,0.016857,0.0040201,0.015862,0.0051573,0.0162747,0.00520791,2026-02-19
38,95,Sr,92,238,U,0,,,0.028469,0.0046963,0.026135,0.0039045,0.0350375,0.011212,2026-02-19
38,96,Sr,92,238,U,0,,,0.041497,0.0048775,0.033117,0.0055273,0.047748,0.0152794,2026-02-19
38,97,Sr,92,238,U,0,,,0.030323,0.0050261,0.026499,0.0043949,0.0431201,0.0137984,2026-02-19
38,98,Sr,92,238,U,0,,,0.020151,0.0049792,0.012662,0.0035235,0.0257518,0.00824057,2026-02-19
38,99,Sr,92,238,U,0,,,0.0080351,0.0026807,0.0031491,0.0010079,0.00915147,0.00585694,2026-02-19
38,100,Sr,92,238,U,0,,,0.0025319,0.00092974,0.00061073,0.00023388,0.00189274,0.00121135,2026-02-19
38,101,Sr,92,238,U,0,,,0.00039247,0.00014395,0.000066961,0.000023758,0.000245365,0.000157034,2026-02-19
38,102,Sr,92,238,U,0,,,0.000044702,0.000018586,0.0000041595,0.0000015117,1.6578e-05,1.06099e-05,2026-02-19
38,103,Sr,92,238,U,0,,,0.0000027172,0.00000098774,0.00000016669,0.000000059743,1.22621e-07,7.84776e-08,2026-02-19
38,104,Sr,92,238,U,0,,,0.00000010938,0.000000043274,0.0000000041635,0.0000000014919,8.47011e-09,5.42087e-09,2026-02-19
38,105,Sr,92,238,U,0,,,0.0000000017396,0.00000000063573,0.000000000044017,0.00000000001615,3.97437e-10,2.54359e-10,2026-02-19
38,106,Sr,92,238,U,0,,,,,,,0,0,2026-02-19
38,107,Sr,92,238,U,0,,,,,,,0,0,2026-02-19
38,108,Sr,92,238,U,0,,,,,,,0,0,2026-02-19
38,109,Sr,92,238,U,0,,,,,,,0,0,2026-02-19
39,85,Y,92,238,U,0,,,,,,,0,0,2026-02-19
39,87,Y,92,238,U,0,,,,,,,0,0,2026-02-19
39,88,Y,92,238,U,0,,,,,,,0,0,2026-02-19
39,89,Y,92,238,U,0,,,0.0000000000030103,0.0000000000010763,0.000000000013514,0.0000000000048837,6.5201e-14,4.17287e-14,2026-02-19
39,89,Y,92,238,U,1,,,0.000000000014951,0.0000000000053454,0.00000000010758,0.000000000038877,2.78004e-13,1.77923e-13,2026-02-19
39,90,Y,92,238,U,-2,,,0.00000000071373,0.00000000026185,0.0000000058705,0.000000002022,,,2024-11-18
39,90,Y,92,238,U,0,,,0.00000000042678,0.00000000015658,0.0000000020541,0.00000000070749,5.45009e-11,3.48806e-11,2026-02-19
39,90,Y,92,238,U,1,,,,,,,5.45009e-11,3.48806e-11,2026-02-19
39,91,Y,92,238,U,0,,,0.000000012523,0.0000000045586,0.00000004209,0.000000015441,4.90008e-09,3.13605e-09,2026-02-19
39,91,Y,92,238,U,1,,,0.000000062198,0.00000002264,0.00000033506,0.00000012292,4.90008e-09,3.13605e-09,2026-02-19
39,92,Y,92,238,U,0,,,0.0000018487,0.00000066971,0.000008434,0.0000030507,4.24007e-07,2.71364e-07,2026-02-19
39,93,Y,92,238,U,0,,,0.0000048253,0.0000017862,0.000011836,0.000004317,5.24008e-06,3.35365e-06,2026-02-19
39,93,Y,92,238,U,1,,,,,,,5.24008e-06,3.35365e-06,2026-02-19
39,93,Y,92,238,U,2,,,0.000036241,0.000013416,0.00014208,0.000051821,,,2024-11-18
39,94,Y,92,238,U,0,,,0.00034477,0.00012416,0.0010827,0.00041339,0.000172743,0.000110555,2026-02-19
39,95,Y,92,238,U,0,,,0.0023181,0.0007997,0.0046921,0.0017593,0.00181355,0.00116067,2026-02-19
39,96,Y,92,238,U,0,,,0.0026581,0.00086785,0.001848,0.00089929,0.00065608,0.000419891,2026-02-19
39,96,Y,92,238,U,1,,,,,,,0.00590357,0.00377829,2026-02-19
39,96,Y,92,238,U,5,,,0.0055763,0.0018207,0.0064651,0.0031461,,,2024-11-18
39,97,Y,92,238,U,0,,,0.0037589,0.00080634,0.0023829,0.00050548,0.00950786,0.00608503,2026-02-19
39,97,Y,92,238,U,1,,,0.013894,0.0029805,0.011035,0.0023408,0.00950786,0.00608503,2026-02-19
39,97,Y,92,238,U,29,,,0.0047749,0.0010243,0.0079344,0.0016831,,,2024-11-18
39,98,Y,92,238,U,0,,,0.0054151,0.00090719,0.0031821,0.00067983,0.0173319,0.00554622,2026-02-19
39,98,Y,92,238,U,1,,,,,,,0.0173261,0.00554435,2026-02-19
39,98,Y,92,238,U,2,,,0.026252,0.004398,0.024953,0.0053311,,,2024-11-18
39,99,Y,92,238,U,0,,,0.0393,0.0050741,0.03629,0.0050478,0.0398342,0.0127469,2026-02-19
39,100,Y,92,238,U,0,,,0.012764,0.0029197,0.0090185,0.0023715,0.029289,0.00937247,2026-02-19
39,100,Y,92,238,U,4,,,0.012764,0.0029197,0.0090185,0.0023715,,,2024-11-18
39,101,Y,92,238,U,0,,,0.014863,0.0045397,0.007493,0.0021954,0.0143874,0.00460397,2026-02-19
39,102,Y,92,238,U,-2,,,0.0022251,0.0009166,0.0005661,0.00019854,,,2024-11-18
39,102,Y,92,238,U,0,,,0.0022251,0.0009166,0.0005661,0.00019854,0.00396408,0.00253701,2026-02-19
39,103,Y,92,238,U,0,,,0.0011716,0.00042538,0.00019637,0.000069892,0.000520676,0.000333232,2026-02-19
39,104,Y,92,238,U,0,,,0.00012942,0.000051224,0.000013775,0.000004933,4.02106e-05,2.57348e-05,2026-02-19
39,105,Y,92,238,U,0,,,0.0000092114,0.0000033662,0.00000068017,0.00000024956,1.6876e-06,1.08006e-06,2026-02-19
39,106,Y,92,238,U,0,,,0.00000023524,0.000000090408,0.0000000000046137,0.0000000000018234,3.85146e-14,2.46494e-14,2026-02-19
39,107,Y,92,238,U,0,,,0.0000000000034712,0.0000000000014192,0.0000000000038398,0.0000000000014737,1.06434e-15,6.81178e-16,2026-02-19
39,108,Y,92,238,U,0,,,0.0000000000011257,0.00000000000047784,0.00000000060256,0.00000000020939,8.25809e-17,5.28518e-17,2026-02-19
39,109,Y,92,238,U,0,,,,,,,6.59273e-18,4.21935e-18,2026-02-19
39,110,Y,92,238,U,0,,,,,,,3.51133e-15,2.24725e-15,2026-02-19
39,111,Y,92,238,U,0,,,,,,,3.33485e-17,2.1343e-17,2026-02-19
40,87,Zr,92,238,U,0,,,,,,,0,0,2026-02-19
40,88,Zr,92,238,U,0,,,,,,,0,0,2026-02-19
40,89,Zr,92,238,U,0,,,,,,,0,0,2026-02-19
40,90,Zr,92,238,U,0,,,0,0,0,0,0,0,2026-02-19
40,90,Zr,92,238,U,1,,,,,,,0,0,2026-02-19
40,91,Zr,92,238,U,0,,,0.0000000000017806,0.00000000000064817,0.000000000017843,0.0000000000065456,3.58006e-14,2.29124e-14,2026-02-19
40,92,Zr,92,238,U,0,,,0.00000000020938,0.000000000075856,0.0000000020186,0.00000000072986,7.76012e-12,4.96648e-12,2026-02-19
40,93,Zr,92,238,U,0,,,0.000000013868,0.0000000051389,0.0000001185,0.000000042988,8.48013e-10,5.42729e-10,2026-02-19
40,94,Zr,92,238,U,0,,,0.00000051436,0.00000018672,0.0000038904,0.0000014414,6.0801e-08,3.89126e-08,2026-02-19
40,95,Zr,92,238,U,0,,,0.0000093909,0.0000034,0.000053062,0.000018663,1.92003e-06,1.22882e-06,2026-02-19
40,96,Zr,92,238,U,0,,,0.00013473,0.000051129,0.0004469,0.00019828,4.15307e-05,2.65796e-05,2026-02-19
40,97,Zr,92,238,U,0,,,0.00088485,0.00031227,0.0025212,0.00090391,0.000453847,0.000290462,2026-02-19
40,98,Zr,92,238,U,0,,,0.0048533,0.0016096,0.00801,0.0035555,0.00313862,0.00200872,2026-02-19
40,99,Zr,92,238,U,0,,,0.014747,0.003968,0.017388,0.0049021,0.0123056,0.00393779,2026-02-19
40,100,Zr,92,238,U,0,,,0.035585,0.005997,0.031733,0.0061852,0.0294202,0.00941445,2026-02-19
40,101,Zr,92,238,U,0,,,0.040925,0.0055263,0.036429,0.0047358,0.0454167,0.0145333,2026-02-19
40,102,Zr,92,238,U,0,,,0.036198,0.0067402,0.023166,0.004336,0.0414461,0.0132628,2026-02-19
40,103,Zr,92,238,U,0,,,0.020625,0.0051702,0.01005,0.002809,0.0196445,0.00628624,2026-02-19
40,104,Zr,92,238,U,0,,,0.0091862,0.0033977,0.0028658,0.00095011,0.00616648,0.00394655,2026-02-19
40,105,Zr,92,238,U,0,,,0.0018323,0.00065936,0.00038722,0.0001403,0.000252936,0.000161879,2026-02-19
40,106,Zr,92,238,U,0,,,0.00022432,0.00008591,0.0000024609,0.0000009725,1.11002e-06,7.10411e-07,2026-02-19
40,107,Zr,92,238,U,0,,,0.0000014712,0.00000060149,0.0000016045,0.00000061578,2.60535e-08,1.66743e-08,2026-02-19
40,108,Zr,92,238,U,0,,,0.00000059595,0.00000025296,0.0000040901,0.0000014211,2.38004e-09,1.52322e-09,2026-02-19
40,109,Zr,92,238,U,0,,,0.0000021784,0.00000081134,0.000000043408,0.000000015725,1.61381e-10,1.03284e-10,2026-02-19
40,110,Zr,92,238,U,0,,,0.000000034485,0.000000013573,0.00000000010576,0.000000000038466,1.31002e-09,8.38411e-10,2026-02-19
40,111,Zr,92,238,U,0,,,,,,,1.05673e-11,6.76307e-12,2026-02-19
40,112,Zr,92,238,U,0,,,,,,,1.7389e-16,1.1129e-16,2026-02-19
40,113,Zr,92,238,U,0,,,,,,,1.37888e-17,8.82484e-18,2026-02-19
41,89,Nb,92,238,U,0,,,,,,,0,0,2026-02-19
41,90,Nb,92,238,U,0,,,,,,,0,0,2026-02-19
