z_daughter,a_daughter,element_daughter,z_parent,a_parent,element_parent,daughter_level_idx,independent_thermal_fy,unc_it,independent_fast_fy,unc_if,independent_14mev_fy,unc_i14,Extraction_date
45,114,Rh,92,235,U,5,0.00003989,0.000006094,0.000099805,0.000020017,0.0010286,0.00037039,2024-03-14
45,115,Rh,92,235,U,0,0.000045346,0.000011252,0.00010233,0.00002781,0.0009481,0.00031672,2024-03-14
45,116,Rh,92,235,U,0,0.0000098147,0.0000030725,0.000017279,0.0000057644,0.000084087,0.000028361,2024-03-14
45,116,Rh,92,235,U,1,0.000022988,0.0000071965,0.000047099,0.000015713,0.00037971,0.00012807,2024-03-14
45,117,Rh,92,235,U,0,0.0000092558,0.0000032519,0.000021942,0.0000085594,0.00016314,0.000056402,2024-03-14
45,118,Rh,92,235,U,0,0.0000027235,0.000001027,0.0000052497,0.0000021015,0.000047148,0.000016534,2024-03-14
45,119,Rh,92,235,U,0,0.00000012017,0.000000044852,0.00000014355,0.00000005857,0.0000013282,0.00000048905,2024-03-14
45,120,Rh,92,235,U,0,0.0000000087481,0.0000000032655,0.0000000079489,0.0000000032197,0.00000018584,0.000000070992,2024-03-14
45,121,Rh,92,235,U,0,0.00000000027742,0.00000000010174,0.00000000019121,0.000000000078803,0.000000014152,0.0000000052571,2024-03-14
45,122,Rh,92,235,U,0,0.000000000011123,0.0000000000040776,0.0000000000033995,0.000000000001384,0.0000000012386,0.00000000047892,2024-03-14
46,104,Pd,92,235,U,0,0,0,0,0,0,0,2024-03-14
46,105,Pd,92,235,U,0,0,0,0,0,0.0000000000023157,0.00000000000082778,2024-03-14
46,106,Pd,92,235,U,0,0,0,0,0,0.00000000014342,0.000000000049423,2024-03-14
46,107,Pd,92,235,U,0,0,0,0,0,0.00000000063736,0.0000000002185,2024-03-14
46,108,Pd,92,235,U,0,0,0,0,0,0.00000027536,0.00000009987,2024-03-14
46,109,Pd,92,235,U,0,0.00000000001274,0.0000000000046879,0.0000000000034997,0.0000000000013579,0.0000015584,0.00000056197,2024-03-14
46,109,Pd,92,235,U,2,0.000000000023944,0.0000000000088101,0.0000000000076923,0.0000000000029846,0.0000057441,0.0000020714,2024-03-14
46,110,Pd,92,235,U,0,0.0000000045123,0.0000000016759,0.0000000023415,0.00000000089884,0.00014246,0.00005469,2024-03-14
46,111,Pd,92,235,U,0,0.000000051161,0.000000018629,0.000000043519,0.000000016026,0.00021299,0.000071205,2024-03-14
46,111,Pd,92,235,U,2,0.000000096149,0.000000035011,0.000000095652,0.000000035224,0.0007851,0.00026246,2024-03-14
46,112,Pd,92,235,U,0,0.0000013968,0.00000050965,0.0000024124,0.00000090369,0.0019352,0.0005973,2024-03-14
46,113,Pd,92,235,U,0,0.0000037913,0.0000013173,0.0000068829,0.0000024567,0.00097336,0.00021779,2024-03-14
46,113,Pd,92,235,U,2,0.0000091527,0.00000318,0.000019258,0.0000068738,0.0044674,0.00099961,2024-03-14
46,114,Pd,92,235,U,0,0.00003551,0.000010433,0.000089417,0.000028359,0.0056036,0.0012704,2024-03-14
46,115,Pd,92,235,U,0,0.00002099,0.0000040818,0.000047699,0.0000096709,0.0011033,0.00020149,2024-03-14
46,115,Pd,92,235,U,1,0.000039447,0.0000076712,0.00010484,0.000021256,0.0040669,0.00074271,2024-03-14
46,116,Pd,92,235,U,0,0.0001034,0.000014489,0.0002462,0.000037628,0.0046174,0.0011125,2024-03-14
46,117,Pd,92,235,U,0,0.000025338,0.0000045979,0.000071893,0.000015895,0.00065714,0.00018597,2024-03-14
46,117,Pd,92,235,U,-2,0.00004762,0.0000086411,0.00015802,0.000034937,0.0024223,0.00068547,2024-03-14
46,118,Pd,92,235,U,0,0.00005554,0.000015261,0.00015968,0.000047303,0.0017086,0.00053964,2024-03-14
46,119,Pd,92,235,U,0,0.000014679,0.0000051073,0.000033508,0.00001303,0.00021924,0.000079526,2024-03-14
46,120,Pd,92,235,U,0,0.0000034466,0.0000012652,0.0000070544,0.0000028298,0.000062489,0.000023754,2024-03-14
46,121,Pd,92,235,U,0,0.00000040072,0.00000014662,0.00000074696,0.00000030753,0.000011174,0.0000041461,2024-03-14
46,122,Pd,92,235,U,0,0.000000055297,0.000000020266,0.000000054105,0.000000022026,0.000002061,0.00000079678,2024-03-14
46,123,Pd,92,235,U,0,0.0000000029055,0.0000000010563,0.000000002439,0.00000000099186,0.00000031757,0.00000012553,2024-03-14
46,124,Pd,92,235,U,0,0.00000000019533,0.000000000072857,0.000000000054418,0.000000000022071,0.0000000289,0.000000011931,2024-03-14
47,109,Ag,92,235,U,0,0,0,0,0,0.00000000055475,0.00000000020006,2024-03-14
47,109,Ag,92,235,U,1,0,0,0,0,0.0000000066592,0.0000000024015,2024-03-14
47,111,Ag,92,235,U,0,0.0000000000061306,0.0000000000022334,0.0000000000019623,0.00000000000072277,0.0000012979,0.0000004585,2024-03-14
47,111,Ag,92,235,U,1,0.000000000040103,0.00000000001461,0.000000000014738,0.0000000000054284,0.00001558,0.0000055038,2024-03-14
47,112,Ag,92,235,U,0,0.0000000021903,0.00000000080498,0.0000000018195,0.00000000068543,0.0001064,0.000040358,2024-03-14
47,113,Ag,92,235,U,0,0.000000012008,0.0000000043983,0.000000012719,0.0000000047673,0.000065014,0.000023733,2024-03-14
47,113,Ag,92,235,U,1,0.000000078549,0.000000028772,0.000000095531,0.000000035806,0.00078043,0.00028489,2024-03-14
47,114,Ag,92,235,U,0,0.00000018706,0.000000068476,0.00000029807,0.00000011482,0.00020951,0.000077405,2024-03-14
47,114,Ag,92,235,U,-2,0.0000007867,0.00000028798,0.000001445,0.00000055662,0.0016429,0.00060698,2024-03-14
47,115,Ag,92,235,U,0,0.00000074426,0.00000026397,0.000001383,0.0000005047,0.00025622,0.000066871,2024-03-14
47,115,Ag,92,235,U,1,0.0000048685,0.0000017267,0.000010387,0.0000037906,0.0030756,0.00080272,2024-03-14
47,116,Ag,92,235,U,0,0.0000069881,0.0000023337,0.000013799,0.0000047397,0.0009548,0.00021466,2024-03-14
47,116,Ag,92,235,U,1,0.000016368,0.000005466,0.000037613,0.000012919,0.0043116,0.00096934,2024-03-14
47,117,Ag,92,235,U,0,0.000005238,0.0000014969,0.00001483,0.0000047081,0.00049326,0.000095756,2024-03-14
47,117,Ag,92,235,U,1,0.000034264,0.0000097921,0.00011138,0.000035361,0.005921,0.0011494,2024-03-14
47,118,Ag,92,235,U,0,0.000013689,0.0000032624,0.000038581,0.0000092316,0.00074459,0.00014352,2024-03-14
47,118,Ag,92,235,U,4,0.000057573,0.000013721,0.00018704,0.000044754,0.0058389,0.0011255,2024-03-14
47,119,Ag,92,235,U,0,0.000080921,0.000013985,0.00024076,0.0000505,0.0032957,0.00092393,2024-03-14
47,120,Ag,92,235,U,0,0.000026064,0.0000065139,0.000069803,0.000020051,0.00051801,0.00016902,2024-03-14
47,120,Ag,92,235,U,2,0.000036984,0.0000092431,0.00011674,0.000033534,0.0014805,0.00048307,2024-03-14
47,121,Ag,92,235,U,0,0.000024129,0.0000075924,0.000076483,0.000028272,0.00079734,0.00027451,2024-03-14
47,122,Ag,92,235,U,0,0.0000055945,0.0000019606,0.0000099993,0.0000039593,0.0001019,0.000038238,2024-03-14
47,122,Ag,92,235,U,1,0.0000050394,0.0000017661,0.000010781,0.0000042687,0.00019518,0.000073242,2024-03-14
47,123,Ag,92,235,U,0,0.0000018271,0.00000065819,0.0000036156,0.0000014637,0.00009258,0.000036221,2024-03-14
47,124,Ag,92,235,U,0,0.00000023455,0.000000087385,0.00000016855,0.000000068335,0.0000065708,0.0000027065,2024-03-14
47,124,Ag,92,235,U,1,0.00000021128,0.000000078715,0.00000018172,0.000000073675,0.000012586,0.0000051842,2024-03-14
47,125,Ag,92,235,U,0,0.000000022972,0.0000000083605,0.000000019934,0.000000007946,0.0000026179,0.0000010952,2024-03-14
47,126,Ag,92,235,U,0,0.000000001852,0.00000000069973,0.00000000063123,0.00000000027695,,,2024-03-14
47,130,Ag,92,235,U,0,0.0000000015335,0.00000000051736,0.0000000000085425,0.0000000000032031,0.00000000004489,0.000000000016724,2024-03-14
48,111,Cd,92,235,U,0,0,0,0,0,0.0000000035001,0.0000000012374,2024-03-14
48,112,Cd,92,235,U,0,0,0,0,0,0.00000055205,0.00000021131,2024-03-14
48,113,Cd,92,235,U,0,0.0000000000057767,0.0000000000021165,0.000000000002314,0.00000000000086748,0.0000018776,0.00000072038,2024-03-14
48,113,Cd,92,235,U,1,0.000000000018899,0.0000000000069247,0.000000000008763,0.0000000000032851,0.000011601,0.000004451,2024-03-14
48,114,Cd,92,235,U,0,0.0000000011419,0.00000000041991,0.0000000009417,0.00000000036389,0.000067823,0.000028423,2024-03-14
48,115,Cd,92,235,U,0,0.0000000059511,0.0000000021796,0.0000000061774,0.0000000023178,0.000035041,0.000012435,2024-03-14
48,115,Cd,92,235,U,1,0.00000001947,0.000000007131,0.000000023394,0.0000000087773,0.00021651,0.00007683,2024-03-14
48,116,Cd,92,235,U,0,0.00000029347,0.00000010829,0.00000040915,0.00000015445,0.00072487,0.00024209,2024-03-14
48,117,Cd,92,235,U,0,0.00000031678,0.00000011673,0.00000065277,0.00000026255,0.00022625,0.00007212,2024-03-14
48,117,Cd,92,235,U,2,0.0000010364,0.00000038189,0.000002472,0.00000099425,0.001398,0.00044561,2024-03-14
48,118,Cd,92,235,U,0,0.0000063709,0.0000023722,0.000016444,0.0000064784,0.003025,0.00088027,2024-03-14
48,119,Cd,92,235,U,0,0.000012071,0.0000036662,0.000031204,0.000010521,0.0011531,0.00023211,2024-03-14
48,119,Cd,92,235,U,2,0.00002914,0.0000088508,0.000087306,0.000029438,0.0052921,0.0010653,2024-03-14
48,120,Cd,92,235,U,0,0.000073182,0.000016498,0.0002333,0.000058333,0.0071126,0.0013219,2024-03-14
48,121,Cd,92,235,U,0,0.000023876,0.0000032269,0.000080586,0.000015838,0.0011577,0.00021064,2024-03-14
48,121,Cd,92,235,U,2,0.000057641,0.0000077901,0.00022547,0.000044314,0.0053134,0.00096676,2024-03-14
48,122,Cd,92,235,U,0,0.00010169,0.000018584,0.00026105,0.000061223,0.0047784,0.0011662,2024-03-14
48,123,Cd,92,235,U,0,0.000014994,0.0000039811,0.000039877,0.00001282,0.00050634,0.00015084,2024-03-14
48,123,Cd,92,235,U,2,0.000036196,0.0000096109,0.00011157,0.00003587,0.002324,0.00069233,2024-03-14
48,124,Cd,92,235,U,0,0.000041376,0.00001393,0.000056908,0.000021632,0.0012132,0.00043857,2024-03-14
48,125,Cd,92,235,U,0,0.0000022588,0.00000080328,0.0000037341,0.0000014729,0.000067404,0.000027075,2024-03-14
48,125,Cd,92,235,U,1,0.0000054532,0.0000019392,0.000010448,0.0000041209,0.00030937,0.00012427,2024-03-14
48,126,Cd,92,235,U,0,0.0000023954,0.00000090185,0.0000020992,0.00000092053,,,2024-03-14
48,127,Cd,92,235,U,0,0.0000000082456,0.000000003263,0.000000019181,0.0000000081824,0.000053425,0.000020164,2024-03-14
48,128,Cd,92,235,U,0,0.000000023733,0.0000000092149,0.000000030369,0.000000014962,0.00001054,0.0000041521,2024-03-14
48,129,Cd,92,235,U,0,0.000000015452,0.0000000058155,0.00000074653,0.00000035859,0.00000021713,0.000000084715,2024-03-14
48,129,Cd,92,235,U,1,0.000000037303,0.000000014039,0.0000020888,0.0000010033,0.00000099657,0.00000038881,2024-03-14
48,130,Cd,92,235,U,0,0.0000072551,0.0000024395,0.00000034492,0.00000012935,0.00000023399,0.000000087171,2024-03-14
48,131,Cd,92,235,U,0,0.00000050064,0.0000001742,0.000000012139,0.0000000045829,0.000000017425,0.0000000063732,2024-03-14
48,132,Cd,92,235,U,0,0.000000017678,0.0000000061923,0.00000000020843,0.000000000075919,0.00000000062376,0.00000000023367,2024-03-14
49,113,In,92,235,U,0,0,0,0,0,0.000000016799,0.0000000064497,2024-03-14
49,115,In,92,235,U,0,0.0000000000035685,0.0000000000013071,0.0000000000014884,0.00000000000055849,0.0000016271,0.00000058733,2024-03-14
49,115,In,92,235,U,1,0.00000000000082512,0.00000000000030224,0.00000000000029969,0.00000000000011245,0.00000020439,0.00000007378,2024-03-14
49,116,In,92,235,U,0,0.000000000036977,0.000000000013659,0.000000000018703,0.0000000000070653,0.0000015199,0.00000052765,2024-03-14
49,116,In,92,235,U,1,0.000000000056676,0.000000000020935,0.000000000030202,0.000000000011409,0.0000028191,0.00000097872,2024-03-14
49,116,In,92,235,U,4,0.000000000054893,0.000000000020277,0.000000000034966,0.000000000013209,0.00000578,0.0000020066,2024-03-14
49,117,In,92,235,U,0,0.0000000016431,0.00000000060934,0.0000000018262,0.00000000073791,0.000039235,0.000013709,2024-03-14
49,117,In,92,235,U,1,0.00000000037992,0.00000000014089,0.0000000003677,0.00000000014858,0.0000049287,0.0000017221,2024-03-14
49,118,In,92,235,U,0,0.0000000068769,0.0000000026271,0.0000000086288,0.000000003481,0.000023572,0.0000083098,2024-03-14
49,118,In,92,235,U,1,0.00000001054,0.0000000040267,0.000000013934,0.0000000056212,0.000043724,0.000015414,2024-03-14
49,118,In,92,235,U,3,0.000000010209,0.0000000039001,0.000000016132,0.0000000065078,0.000089644,0.000031602,2024-03-14
49,119,In,92,235,U,0,0.00000091291,0.00000033952,0.0000018583,0.00000075613,0.0010868,0.00040273,2024-03-14
49,119,In,92,235,U,1,0.00000021109,0.000000078504,0.00000037417,0.00000015224,0.00013652,0.000050591,2024-03-14
49,120,In,92,235,U,0,0.0000019625,0.0000007153,0.0000049512,0.0000019664,0.00073786,0.00027644,2024-03-14
49,120,In,92,235,U,1,0.0000019625,0.0000007153,0.0000049512,0.0000019664,0.00073786,0.00027644,2024-03-14
49,120,In,92,235,U,2,0.0000019625,0.0000007153,0.0000049512,0.0000019664,0.00073786,0.00027644,2024-03-14
49,121,In,92,235,U,0,0.000015995,0.0000052458,0.000055697,0.000020956,0.0032839,0.00099296,2024-03-14
49,121,In,92,235,U,1,0.0000036985,0.0000012129,0.000011215,0.0000042193,0.00041252,0.00012474,2024-03-14
49,122,In,92,235,U,0,0.000026958,0.000007151,0.000063288,0.00001945,0.0013455,0.000362,2024-03-14
49,122,In,92,235,U,1,0.000019126,0.0000050735,0.000052921,0.000016264,0.0019227,0.0005173,2024-03-14
49,122,In,92,235,U,5,0.000019126,0.0000050735,0.000052921,0.000016264,0.0019227,0.0005173,2024-03-14
49,123,In,92,235,U,0,0.000070643,0.000011906,0.00023454,0.000052254,0.005555,0.0013287,2024-03-14
49,123,In,92,235,U,1,0.000016334,0.000002753,0.000047223,0.000010521,0.00069781,0.00016691,2024-03-14
49,124,In,92,235,U,0,0.00010665,0.000016776,0.00015968,0.000032372,0.0021128,0.00055371,2024-03-14
49,124,In,92,235,U,2,0.000096069,0.000015112,0.00017215,0.000034902,0.0040469,0.0010606,2024-03-14
49,125,In,92,235,U,0,0.000098837,0.000021766,0.0002419,0.000068015,0.0040597,0.0013456,2024-03-14
49,125,In,92,235,U,1,0.000022853,0.0000050328,0.000048705,0.000013694,0.00050998,0.00016903,2024-03-14
49,126,In,92,235,U,0,0.000069035,0.000021917,0.000083979,0.000034792,0.0000083754,0.000004281,2024-03-14
49,126,In,92,235,U,1,0.000062185,0.000019742,0.000090541,0.000037511,0.000016043,0.0000082,2024-03-14
49,127,In,92,235,U,0,0.00007388,0.000027598,0.00016065,0.000070436,0.0019428,0.00071678,2024-03-14
49,127,In,92,235,U,9,0.000017083,0.0000063813,0.000032347,0.000014182,0.00024405,0.000090041,2024-03-14
49,128,In,92,235,U,0,0.000099042,0.000035278,0.000097896,0.000052365,0.00023237,0.000091746,2024-03-14
49,128,In,92,235,U,-2,0.000040316,0.00001436,0.000038332,0.000020504,0.000082071,0.000032404,2024-03-14
49,128,In,92,235,U,-3,0.00012553,0.000044713,0.00014687,0.000078562,0.00060246,0.00023787,2024-03-14
49,129,In,92,235,U,0,0.00049106,0.00016006,0.00038644,0.00022667,0.00020086,0.000078526,2024-03-14
49,129,In,92,235,U,1,0.00011354,0.00003701,0.000077808,0.000045639,0.000025232,0.0000098643,2024-03-14
49,130,In,92,235,U,0,0.00038647,0.000091735,0.000064552,0.000026468,0.000015032,0.0000056185,2024-03-14
49,130,In,92,235,U,1,0.00043165,0.00010246,0.000093991,0.000038539,0.000048719,0.00001821,2024-03-14
49,130,In,92,235,U,2,0.00073443,0.00017433,0.00013093,0.000053684,0.000036329,0.000013579,2024-03-14
49,131,In,92,235,U,0,0.00012053,0.000039046,0.000016272,0.0000062524,0.0000063104,0.0000023101,2024-03-14
49,131,In,92,235,U,1,0.00012053,0.000039046,0.000016272,0.0000062524,0.0000063104,0.0000023101,2024-03-14
49,131,In,92,235,U,4,0.00012053,0.000039046,0.000016272,0.0000062524,0.0000063104,0.0000023101,2024-03-14
49,132,In,92,235,U,0,0.000048354,0.000016783,0.0000039238,0.0000014312,0.0000017803,0.00000066697,2024-03-14
49,133,In,92,235,U,0,0.0000025259,0.00000090528,0.0000001148,0.000000042059,0.00000010756,0.000000037883,2024-03-14
49,133,In,92,235,U,1,0.00000058406,0.00000020932,0.000000023114,0.0000000084683,0.000000013511,0.0000000047588,2024-03-14
49,134,In,92,235,U,0,0.000000069593,0.000000026033,0.0000000016991,0.00000000061435,0.0000000032839,0.0000000011425,2024-03-14
49,135,In,92,235,U,0,0.00000000083717,0.00000000029788,0.0000000000086021,0.0000000000031368,0.00000000007295,0.000000000023171,2024-03-14
50,115,Sn,92,235,U,0,0,0,0,0,0.0000000011387,0.00000000041103,2024-03-14
50,116,Sn,92,235,U,0,0,0,0,0,0.000000012385,0.0000000042993,2024-03-14
50,117,Sn,92,235,U,0,0,0,0,0,0.000000015207,0.0000000053101,2024-03-14
50,117,Sn,92,235,U,2,0,0,0,0,0.000000093963,0.00000003281,2024-03-14
50,118,Sn,92,235,U,0,0.0000000000045618,0.0000000000017428,0.0000000000021841,0.00000000000088114,0.00000078173,0.00000027493,2024-03-14
50,119,Sn,92,235,U,0,0.00000000030639,0.00000000011442,0.00000000024255,0.000000000098979,0.0000042076,0.0000015494,2024-03-14
50,119,Sn,92,235,U,2,0.0000000010024,0.00000000037436,0.00000000091855,0.00000000037483,0.000025997,0.0000095736,2024-03-14
50,120,Sn,92,235,U,0,0.000000022664,0.0000000084595,0.000000029971,0.000000012139,0.00011525,0.000043996,2024-03-14
50,121,Sn,92,235,U,0,0.000000078096,0.000000028605,0.0000001481,0.00000006098,0.000079317,0.000029098,2024-03-14
50,121,Sn,92,235,U,1,0.00000018853,0.000000069056,0.00000041438,0.00000017062,0.00036404,0.00013355,2024-03-14
50,122,Sn,92,235,U,0,0.000002741,0.00000099552,0.0000050961,0.0000020577,0.0011722,0.00043417,2024-03-14
50,123,Sn,92,235,U,0,0.0000074458,0.0000025823,0.000020874,0.000008114,0.0020702,0.00071968,2024-03-14
50,123,Sn,92,235,U,25,0.0000030842,0.0000010696,0.0000074606,0.0000029,0.00045104,0.0001568,2024-03-14
50,124,Sn,92,235,U,0,0.000070653,0.000022469,0.00011428,0.000039014,0.0048665,0.0014652,2024-03-14
50,125,Sn,92,235,U,0,0.000087482,0.000019033,0.00025469,0.000061949,0.0061581,0.0015419,2024-03-14
50,125,Sn,92,235,U,1,0.000036238,0.000007884,0.000091028,0.000022141,0.0013417,0.00033594,2024-03-14
50,126,Sn,92,235,U,0,0.00039536,0.000061479,0.00068452,0.00015817,0.01618,0.0024145,2024-03-14
50,127,Sn,92,235,U,0,0.00073234,0.000047115,0.0019152,0.00019666,0.0072365,0.001766,2024-03-14
50,127,Sn,92,235,U,1,0.00030336,0.000019516,0.0006845,0.000070285,0.0015767,0.00038478,2024-03-14
50,128,Sn,92,235,U,0,0.00085532,0.000045021,0.0011365,0.0002301,0.0012107,0.00038113,2024-03-14
50,128,Sn,92,235,U,-2,0.0020034,0.00010545,0.003098,0.0006272,0.0054671,0.0017211,2024-03-14
50,129,Sn,92,235,U,0,0.0017575,0.00011854,0.0017992,0.00040893,0.00061438,0.00022806,2024-03-14
50,129,Sn,92,235,U,1,0.0042429,0.00028617,0.0050339,0.0011442,0.0028198,0.0010467,2024-03-14
50,130,Sn,92,235,U,0,0.0032305,0.0004733,0.0023651,0.0005711,0.0005901,0.0002371,2024-03-14
50,130,Sn,92,235,U,2,0.0075665,0.0011086,0.0064466,0.0015567,0.0026647,0.0010707,2024-03-14
50,131,Sn,92,235,U,0,0.0030836,0.00064186,0.0013166,0.00043152,0.00028953,0.00011275,2024-03-14
50,131,Sn,92,235,U,1,0.0074443,0.0015495,0.0036837,0.0012074,0.0013289,0.0005175,2024-03-14
50,132,Sn,92,235,U,0,0.0053412,0.0015616,0.0017295,0.00062299,0.00041613,0.00015857,2024-03-14
50,133,Sn,92,235,U,0,0.0013586,0.00047306,0.00029218,0.00010712,0.000079711,0.000028164,2024-03-14
50,134,Sn,92,235,U,0,0.00013277,0.000049553,0.000018744,0.0000067783,0.000006485,0.0000022568,2024-03-14
50,135,Sn,92,235,U,0,0.0000068852,0.0000024496,0.00000047726,0.00000017403,0.00000041198,0.00000013086,2024-03-14
50,136,Sn,92,235,U,0,0.00000024188,0.000000084135,0.0000000094984,0.0000000034426,0.000000016166,0.0000000057021,2024-03-14
50,137,Sn,92,235,U,0,0.0000000048723,0.0000000017403,0.00000000010636,0.000000000038603,0.00000000071292,0.00000000023433,2024-03-14
51,120,Sb,92,235,U,1,0.0000000000013901,0.00000000000051893,,,0.00000029386,0.00000011225,2024-03-14
51,121,Sb,92,235,U,0,0.00000000012185,0.000000000044688,0.0000000001222,0.000000000050361,0.0000047884,0.0000017781,2024-03-14
51,122,Sb,92,235,U,0,0.000000001717,0.00000000062942,0.0000000017261,0.00000000070273,0.0000058319,0.0000022515,2024-03-14
51,122,Sb,92,235,U,5,0.0000000019464,0.00000000071348,0.0000000023125,0.00000000094147,0.000013466,0.000005199,2024-03-14
51,123,Sb,92,235,U,0,0.00000005344,0.000000019424,0.000000093634,0.000000038072,0.00011091,0.0000434,2024-03-14
51,124,Sb,92,235,U,0,0.00000037717,0.0000001404,0.00000043546,0.00000017628,0.00007588,0.000030284,2024-03-14
51,124,Sb,92,235,U,1,0.00000028839,0.00000010735,0.00000035128,0.0000001422,0.000070487,0.000028131,2024-03-14
51,124,Sb,92,235,U,2,0.00000039004,0.00000014519,0.0000005624,0.00000022767,0.00019497,0.000077815,2024-03-14
51,125,Sb,92,235,U,0,0.000007202,0.0000025735,0.000017213,0.0000067344,0.0017369,0.00062214,2024-03-14
51,126,Sb,92,235,U,0,0.0000235,0.0000082908,0.000048373,0.000019692,0.000012533,0.0000063952,2024-03-14
51,126,Sb,92,235,U,1,0.000017375,0.0000061301,0.000030214,0.0000123,0.000004531,0.000002312,2024-03-14
51,126,Sb,92,235,U,2,0.000022724,0.0000080171,0.000037454,0.000015247,0.0000048777,0.0000024889,2024-03-14
51,127,Sb,92,235,U,0,0.000075753,0.000028942,0.00021388,0.000086696,0.008187,0.0018452,2024-03-14
51,128,Sb,92,235,U,0,0.000067434,0.000025457,0.00012603,0.000059342,0.0050988,0.0011521,2024-03-14
51,128,Sb,92,235,U,1,0.00011507,0.000043439,0.00017627,0.000082999,0.0038277,0.00086489,2024-03-14
51,129,Sb,92,235,U,0,0.00028285,0.00010351,0.0016789,0.00059866,0.0043661,0.00073441,2024-03-14
51,129,Sb,92,235,U,11,0.00017285,0.000063252,0.0012424,0.00044303,0.0059289,0.00099729,2024-03-14
51,130,Sb,92,235,U,0,0.002508,0.00070295,0.0059455,0.0012159,0.007095,0.0015018,2024-03-14
51,130,Sb,92,235,U,1,0.002508,0.00070295,0.0059455,0.0012159,0.007095,0.0015018,2024-03-14
51,131,Sb,92,235,U,0,0.014958,0.0023857,0.023391,0.002537,0.018453,0.0035664,2024-03-14
51,132,Sb,92,235,U,0,0.012233,0.0022014,0.012278,0.0022462,0.0029311,0.00094718,2024-03-14
51,132,Sb,92,235,U,1,0.009016,0.0016225,0.01087,0.0019888,0.0046605,0.001506,2024-03-14
51,133,Sb,92,235,U,0,0.022767,0.00487,0.016614,0.0044378,0.0050629,0.001667,2024-03-14
51,134,Sb,92,235,U,0,0.0022374,0.00075587,0.0012317,0.00042904,0.00016068,0.000055427,2024-03-14
51,134,Sb,92,235,U,2,0.0052404,0.0017704,0.0033572,0.0011695,0.00072558,0.00025029,2024-03-14
51,135,Sb,92,235,U,0,0.0017799,0.00061937,0.00060638,0.00021998,0.0002106,0.0000668,2024-03-14
51,136,Sb,92,235,U,0,0.00020789,0.000072115,0.000049436,0.000017911,0.000015834,0.0000055839,2024-03-14
51,137,Sb,92,235,U,0,0.000018744,0.0000066935,0.0000026897,0.00000097616,0.000002367,0.00000077799,2024-03-14
51,138,Sb,92,235,U,0,0.00000073708,0.00000027664,0.000000077594,0.000000028814,0.0000001177,0.000000039841,2024-03-14
51,139,Sb,92,235,U,0,0.000000024191,0.0000000089881,0.0000000014633,0.0000000005384,0.000000007638,0.0000000026699,2024-03-14
52,122,Te,92,235,U,0,0,0,0,0,0.000000050792,0.00000001964,2024-03-14
52,123,Te,92,235,U,0,0.0000000000042637,0.00000000000155,0.0000000000015922,0.00000000000064751,0.000000045989,0.000000018179,2024-03-14
52,123,Te,92,235,U,2,0.000000000013949,0.0000000000050712,0.0000000000060298,0.0000000000024521,0.00000028415,0.00000011232,2024-03-14
52,124,Te,92,235,U,0,0.000000001776,0.00000000066243,0.00000000057735,0.00000000023416,0.0000040949,0.0000016899,2024-03-14
52,125,Te,92,235,U,0,0.0000000079641,0.0000000028984,0.0000000058139,0.0000000023173,0.0000035781,0.0000014934,2024-03-14
52,125,Te,92,235,U,2,0.000000026056,0.0000000094826,0.000000022017,0.0000000087757,0.000022108,0.0000092276,2024-03-14
52,126,Te,92,235,U,0,0.0000015014,0.0000005664,0.00000099428,0.00000043598,0,0,2024-03-14
52,127,Te,92,235,U,0,0.0000000030104,0.0000000011913,0.0000000052386,0.0000000022347,0.000062939,0.000023264,2024-03-14
52,127,Te,92,235,U,2,0.0000000072676,0.000000002876,0.000000014657,0.0000000062525,0.00028887,0.00010678,2024-03-14
52,128,Te,92,235,U,0,0.000000033001,0.000000012813,0.000000033159,0.000000016336,0.0014464,0.00051929,2024-03-14
52,129,Te,92,235,U,0,0.00000001781,0.0000000067033,0.00001322,0.0000063113,0.00033876,0.00011733,2024-03-14
52,129,Te,92,235,U,1,0.000000042997,0.000000016183,0.00003699,0.000017659,0.0015548,0.00053851,2024-03-14
52,130,Te,92,235,U,0,0.00041449,0.00013874,0.00086486,0.00031361,0.010935,0.0027025,2024-03-14
52,131,Te,92,235,U,0,0.00085676,0.00028047,0.0013596,0.00044269,0.0032798,0.00063429,2024-03-14
52,131,Te,92,235,U,1,0.0020683,0.0006771,0.0038041,0.0012386,0.015053,0.0029112,2024-03-14
52,132,Te,92,235,U,0,0.016116,0.0036589,0.021507,0.0042001,0.030528,0.0035352,2024-03-14
52,133,Te,92,235,U,0,0.01152,0.0015,0.011431,0.0013422,0.0047654,0.00087122,2024-03-14
52,133,Te,92,235,U,2,0.027812,0.0036212,0.031985,0.0037554,0.021872,0.0039987,2024-03-14
52,134,Te,92,235,U,0,0.060006,0.0047112,0.050634,0.0060356,0.022013,0.0046318,2024-03-14
52,135,Te,92,235,U,0,0.036828,0.0055828,0.021629,0.005226,0.0073891,0.002141,2024-03-14
52,136,Te,92,235,U,0,0.019959,0.0047017,0.0085169,0.0027594,0.0024758,0.00083496,2024-03-14
52,137,Te,92,235,U,0,0.0048029,0.0016156,0.0016018,0.00057129,0.0004955,0.00016172,2024-03-14
52,138,Te,92,235,U,0,0.00093907,0.00034921,0.00023499,0.000087049,0.00010922,0.000036913,2024-03-14
